MMSI,BaseDateTime,LAT,LON,Heading,VesselName,CallSign,VesselType,Length,Width
353080000,2022-01-29T00:58:31,29.87859,-89.90554,359.0,ULTRA INCAHUASI,3ELL3,70.0,199.0,32.0
636017294,2022-01-29T02:01:17,35.17591,-74.90415,7.0,NEW CENTURY 2,D5KF5,70.0,199.0,32.0
538007492,2022-01-29T00:59:03,48.51136,-123.18746,343.0,ELECTRA,V7QO5,70.0,229.0,36.0
370407000,2022-01-29T02:21:49,37.81126,-122.32197,39.0,MOL CONTINUITY,3ESS2,70.0,320.0,46.0
210367000,2022-01-29T02:16:31,33.76004,-118.27617,216.0,CONTSHIP PEP,5BYA5,79.0,139.0,23.0
370407000,2022-01-29T02:18:49,37.81124,-122.32197,39.0,MOL CONTINUITY,3ESS2,70.0,320.0,46.0
538009575,2022-01-29T02:23:28,34.28589,-75.93473,220.0,MURCIA CARRIER,V7A4911,70.0,100.0,30.0
357777000,2022-01-29T02:24:31,34.90865,-122.59003,329.0,BUENA VENTURA,3EEN,70.0,189.0,32.0
636019354,2022-01-29T02:02:07,39.9035,-75.12733,17.0,PACIFIC MERMAID,A8JJ5,79.0,141.0,22.0
477770700,2022-01-29T02:02:20,33.35995,-117.88424,231.0,COSCO MALAYSIA,VRGV9,70.0,334.0,42.0
374060000,2022-01-29T02:19:22,38.48105,-74.60949,35.0,BELFOREST,H8FJ,70.0,199.0,
357777000,2022-01-29T02:19:51,34.89666,-122.58109,328.0,BUENA VENTURA,3EEN,70.0,189.0,32.0
477346500,2022-01-29T23:59:06,28.92948,-119.09891,257.0,MOL GLIDE,VRJF2,70.0,275.0,40.0
538005604,2022-01-29T00:59:22,27.93025,-82.43388,132.0,IKAN LEBAN,V7FJ7,70.0,177.0,28.0
403526001,2022-01-29T02:24:04,33.74213,-77.07641,49.0,BAHRI TABUK,HZEX,70.0,220.0,32.0
338295000,2022-01-29T02:17:01,40.60664,-74.20592,7.0,SEALAND PRIDE,WDB9444,70.0,248.0,32.0
354726000,2022-01-29T02:24:23,39.97812,-75.0872,76.0,PELICAN ARROW,3FNQ4,70.0,199.0,32.0
403526001,2022-01-29T02:01:10,33.68351,-77.15868,47.0,BAHRI TABUK,HZEX,70.0,220.0,32.0
219544000,2022-01-29T00:58:15,33.4384,-77.63693,91.0,MARIANNE DANICA,OWWO2,70.0,71.0,11.0
311000376,2022-01-29T02:24:08,39.91657,-75.13416,280.0,EVANGELIA L,C6BV5,70.0,183.0,30.0
311000327,2022-01-29T02:24:59,41.28994,-72.90778,96.0,POLAND PEARL,C6BP5,70.0,182.0,
311000376,2022-01-29T02:21:06,39.9166,-75.13418,280.0,EVANGELIA L,C6BV5,70.0,183.0,30.0
366839000,2022-01-29T02:21:19,36.85329,-76.31052,40.0,CAPE RISE,KAFG,70.0,197.0,32.0
477598800,2022-01-29T00:57:44,40.681,-74.15005,310.0,COSCO HOPE,VRKF2,70.0,366.0,48.0
215992000,2022-01-29T02:18:51,36.87538,-76.34928,347.0,CRYSTAL ROSE,9HHW8,70.0,149.0,20.0
636021101,2022-01-29T02:19:37,33.76775,-118.23682,75.0,RANTANPLAN,5LCH2,74.0,280.0,40.0
229626000,2022-01-29T02:21:13,37.81961,-74.44152,213.0,MSC AMALFI,9HA3462,71.0,300.0,48.0
477168400,2022-01-29T02:15:39,38.70236,-74.0331,187.0,COSCO SHIPPING PEONY,VRRU6,71.0,366.0,48.0
441992000,2022-01-29T02:20:29,38.97136,-76.39059,14.0,ASIAN VISION,D8CU,70.0,199.0,32.0
229626000,2022-01-29T02:22:21,37.81611,-74.44434,213.0,MSC AMALFI,9HA3462,71.0,300.0,48.0
248089000,2022-01-29T02:23:26,29.91275,-117.43604,55.0,CAPE SOUNIO,9HA4509,70.0,330.0,48.0
477632400,2022-01-29T02:17:06,33.74973,-118.20883,59.0,CL ANZI HE,VRTT3,70.0,199.0,32.0
538009191,2022-01-29T02:17:14,40.68202,-74.14812,129.0,SEAMAX BRIDGEPORT,V7A4432,70.0,323.0,43.0
565533000,2022-01-29T02:03:46,39.25583,-76.54962,308.0,MAERSK VILNIUS,9V8503,70.0,179.0,27.0
477168400,2022-01-29T02:23:49,38.68236,-74.03694,187.0,COSCO SHIPPING PEONY,VRRU6,71.0,366.0,48.0
311000923,2022-01-29T02:17:42,33.73277,-118.25388,251.0,CMA CGM MARCO POLO,C6EK8,71.0,396.0,54.0
235093619,2022-01-29T02:21:40,34.54285,-75.58818,47.0,EVER LEADING,2FRK8,70.0,334.0,45.0
565380000,2022-01-29T02:17:46,40.66173,-74.1558,118.0,MAX SCHULTE,9V3052,70.0,189.0,30.0
235093619,2022-01-29T00:58:46,34.30777,-75.93743,53.0,EVER LEADING,2FRK8,70.0,334.0,45.0
305140000,2022-01-29T00:58:47,24.4828,-80.21007,58.0,TUCANA J,V2CX7,70.0,139.0,22.0
538006385,2022-01-29T00:59:02,49.2893,-123.07868,180.0,MEDUSA,V7MM5,70.0,228.0,32.0
477648700,2022-01-29T00:59:35,40.48404,-72.12367,333.0,M/V LUNA MAERSK,VRTV5,71.0,265.0,37.0
477737800,2022-01-29T02:02:04,33.73018,-118.25494,250.0,MAERSK GUAYAQUIL,VROS8,71.0,337.0,48.0
316001633,2022-01-29T02:15:35,43.02016,-87.89661,30.0,CSL ASSINIBOINE,VCKQ,70.0,225.0,23.0
636019984,2022-01-29T00:59:12,33.76297,-118.27245,198.0,YM TOTALITY,D5XC5,70.0,332.0,48.0
308438000,2022-01-29T02:17:34,38.46807,-74.75439,142.0,ITALIA REEFER,C6KD5,70.0,158.0,24.0
538008133,2022-01-29T02:18:54,33.75183,-118.2408,251.0,CAP SAN VINCENT,V7XE5,74.0,332.0,48.0
636021177,2022-01-29T23:59:43,24.32252,-118.99159,105.0,FORTUNE COOKIE,5LCQ8,70.0,180.0,30.0
308438000,2022-01-29T02:19:46,38.45851,-74.74617,142.0,ITALIA REEFER,C6KD5,70.0,158.0,24.0
316011905,2022-01-29T02:19:53,42.98934,-82.41799,511.0,ROBERT S PIERSON,CFN4934,70.0,192.0,20.0
563119200,2022-01-29T02:17:17,49.30072,-123.05399,251.0,LOWLANDS AMBER,9V6963,70.0,235.0,38.0
538004586,2022-01-29T02:18:21,33.67733,-118.12502,327.0,NEUTRINO,V7XW3,70.0,196.0,32.0
375939000,2022-01-29T00:58:15,18.33554,-64.9484,261.0,TROPIC CARIB,J8PE3,70.0,159.0,22.0
636020125,2022-01-29T02:18:19,37.24572,-76.14396,358.0,ROSTRUM,D5XU4,70.0,199.0,32.0
636020125,2022-01-29T02:21:12,37.24574,-76.14392,357.0,ROSTRUM,D5XU4,70.0,199.0,32.0
538009523,2022-01-29T02:18:19,37.70732,-122.33738,346.0,GABRIELA  A,V7A4845,79.0,216.0,30.0
370892000,2022-01-29T02:21:11,37.72935,-122.34412,343.0,MSC DANIELA,3FIA2,70.0,366.0,51.0
338071000,2022-01-29T02:19:08,36.86464,-75.75051,25.0,MAERSK PITTSBURGH,WMPP,70.0,300.0,40.0
538009315,2022-01-29T00:59:38,49.02411,-123.66782,95.0,CAPE SARINA,V7A4581,79.0,289.0,45.0
538009315,2022-01-29T02:13:08,49.02419,-123.66789,97.0,CAPE SARINA,V7A4581,79.0,289.0,45.0
303945000,2022-01-29T02:15:37,37.77365,-122.38145,175.0,CAPE HUDSON,KMJN,70.0,228.0,32.0
366841000,2022-01-29T02:20:14,36.85353,-76.31084,40.0,CAPE RAY,KAFI,70.0,197.0,32.0
371133000,2022-01-29T02:19:48,34.62133,-76.62069,336.0,DAIWAN CHAMPION,3EWK5,70.0,179.0,30.0
366841000,2022-01-29T02:23:14,36.85348,-76.3108,40.0,CAPE RAY,KAFI,70.0,197.0,32.0
303945000,2022-01-29T02:03:33,37.77365,-122.38145,175.0,CAPE HUDSON,KMJN,70.0,228.0,32.0
538007863,2022-01-29T02:21:31,41.19307,-72.85423,22.0,SSI MAGNIFICENT,V7RQ9,70.0,177.0,28.0
538008204,2022-01-29T02:17:34,40.3818,-73.76151,129.0,OLEANDER,V7A2078,70.0,120.0,20.0
309901000,2022-01-29T02:17:48,33.76067,-118.2735,197.0,MOL CELEBRATION,C6WW7,70.0,316.0,45.0
477143900,2022-01-29T02:15:07,38.05764,-122.2167,94.0,SANTIAGO BASIN,VREO2,70.0,179.0,28.0
367313160,2022-01-29T00:58:12,48.28813,-122.50742,511.0,SAN JUAN ENTERPRISE,WDD9563,70.0,27.0,6.0
636020079,2022-01-29T02:15:12,42.43362,-70.76415,97.0,UBC CHILE,D5XO3,70.0,132.0,22.0
215809000,2022-01-29T02:23:41,40.68418,-74.15096,309.0,ATLANTIC SAIL,9HA5297,74.0,296.0,37.0
636017670,2022-01-29T02:20:31,40.49941,-73.50744,46.0,AL SAFAT,D5MD9,70.0,306.0,40.0
368836000,2022-01-29T02:03:18,38.70836,-124.84071,157.0,BOB HOPE,NHNM,70.0,289.0,32.0
366698000,2022-01-29T02:23:37,32.85028,-79.94029,55.0,CAPE DECISION,WMGD,70.0,207.0,32.0
367062040,2022-01-29T02:00:37,36.83877,-76.27889,511.0,SKIPPIN SUE,WDC6842,74.0,36.0,9.0
367357320,2022-01-29T00:59:24,30.80223,-81.51782,511.0,C-TRACTOR 3,WBX3589,70.0,29.0,11.0
257613000,2022-01-29T02:19:04,36.65088,-75.61101,339.0,TALISMAN,LAOW5,70.0,240.0,32.0
367062040,2022-01-29T02:18:37,36.83879,-76.27885,511.0,SKIPPIN SUE,WDC6842,74.0,36.0,9.0
477002200,2022-01-29T02:18:38,33.49541,-77.24624,229.0,YM WIND,VRPE6,71.0,368.0,51.0
229615000,2022-01-29T02:18:42,36.77788,-76.29807,100.0,POLA ONEGA,9HA3451,70.0,180.0,30.0
477002200,2022-01-29T02:19:45,33.49114,-77.25209,229.0,YM WIND,VRPE6,71.0,368.0,51.0
255805930,2022-01-29T02:15:31,33.74365,-118.19418,89.0,MSC CLEA,CQID6,70.0,,
357104000,2022-01-29T02:18:47,33.73256,-118.24648,69.0,MAERSK ESMERALDAS,HPDM,70.0,366.0,48.0
367822000,2022-01-29T02:13:55,36.97313,-76.43385,1.0,USNS SHUGHART,NAOQ,70.0,276.0,32.0
477002200,2022-01-29T02:02:26,33.55805,-77.16044,229.0,YM WIND,VRPE6,71.0,368.0,51.0
259732000,2022-01-29T02:19:46,36.8015,-76.28945,75.0,SENORITA,LAEG7,70.0,190.0,32.0
311057100,2022-01-29T02:15:25,38.25433,-76.27138,155.0,CSL TACOMA,C6ZJ7,70.0,228.0,32.0
538007479,2022-01-29T02:18:42,35.05552,-121.56612,147.0,HYUNDAI COURAGE,V7PP4,70.0,340.0,46.0
255790000,2022-01-29T02:03:30,32.33183,-117.62273,357.0,MSC TAMPICO,CQMD,71.0,294.0,32.0
257613000,2022-01-29T02:22:13,36.66025,-75.61665,338.0,TALISMAN,LAOW5,70.0,240.0,32.0
311057100,2022-01-29T02:22:15,38.2327,-76.25958,154.0,CSL TACOMA,C6ZJ7,70.0,228.0,32.0
356623000,2022-01-29T02:13:17,48.81093,-125.90767,97.0,NEW FACE,HONR,70.0,,
303932000,2022-01-29T02:14:55,39.26254,-76.60272,317.0,CAPE WASHINGTON,WRGH,70.0,212.0,32.0
247285500,2022-01-29T02:21:01,39.2417,-76.52487,247.0,GRANDE SENEGAL,ICEU,70.0,210.0,32.0
636019849,2022-01-29T02:23:12,35.87335,-74.72507,358.0,SARA,D5WL3,70.0,229.0,30.0
259732000,2022-01-29T02:23:16,36.80148,-76.28945,75.0,SENORITA,LAEG7,70.0,190.0,32.0
249893000,2022-01-29T02:23:04,37.9517,-121.3305,266.0,NORDTAJO,9HA4420,70.0,,
538009034,2022-01-29T02:20:54,38.39706,-74.15157,284.0,SSI ENDEAVOUR,V7A4225,70.0,180.0,30.0
477627300,2022-01-29T02:24:06,33.71402,-118.27451,304.0,MOL EMISSARY,VRFX6,70.0,294.0,32.0
538009034,2022-01-29T02:03:24,38.38497,-74.06704,285.0,SSI ENDEAVOUR,V7A4225,70.0,180.0,30.0
353245000,2022-01-29T02:04:14,33.71048,-118.19887,101.0,DK IONE,3ETX,70.0,196.0,32.0
538009034,2022-01-29T02:15:54,38.39364,-74.12749,284.0,SSI ENDEAVOUR,V7A4225,70.0,180.0,30.0
356010000,2022-01-29T02:24:22,30.14196,-93.33108,350.0,GREEN WORLD,3FXF5,70.0,199.0,32.0
367196000,2022-01-29T02:19:06,37.79337,-122.29962,273.0,MOKIHANA,WNRD,70.0,262.0,32.0
257160000,2022-01-29T02:23:03,37.17375,-76.10632,348.0,BELITA,LACB8,70.0,199.0,32.0
255806030,2022-01-29T02:01:01,41.23396,-72.91706,152.0,HELENA G,CQIP5,70.0,199.0,23.0
477067900,2022-01-29T02:20:07,33.7525,-118.21421,0.0,OOCL UTAH,VRNR5,70.0,334.0,42.0
311000641,2022-01-29T02:17:23,48.48184,-125.02337,92.0,EVER SOVEREIGN,C6DC9,70.0,229.0,32.0
355283000,2022-01-29T02:15:05,30.50061,-117.3292,35.0,MSC LUCIANA,3FTY3,70.0,363.0,45.0
636019825,2022-01-29T02:16:45,36.94921,-76.33669,1.0,LYON II,D5WI6,70.0,300.0,41.0
352905000,2022-01-29T02:17:32,33.69772,-118.1561,54.0,KEN HOU,HOIK,70.0,170.0,27.0
355283000,2022-01-29T23:59:34,30.49938,-117.32914,33.0,MSC LUCIANA,3FTY3,70.0,363.0,45.0
636019825,2022-01-29T02:24:45,36.97236,-76.33246,32.0,LYON II,D5WI6,70.0,300.0,41.0
565142000,2022-01-29T02:02:12,28.49204,-89.07079,307.0,CLOVER COLOSSUS,9V3387,70.0,189.0,
374060000,2022-01-29T00:58:25,38.48118,-74.60939,36.0,BELFOREST,H8FJ,70.0,199.0,
367670000,2022-01-29T00:59:06,29.13739,-90.20282,158.0,HARVEY AMERICA,KHAI,70.0,92.0,20.0
368808000,2022-01-29T02:25:01,36.93238,-76.33179,85.0,WRIGHT,WGLW,70.0,183.0,27.0
357777000,2022-01-29T02:25:41,34.91174,-122.59215,329.0,BUENA VENTURA,3EEN,70.0,189.0,32.0
563052500,2022-01-29T02:26:11,34.45128,-75.63637,224.0,MONTE OLIVIA,9V6839,70.0,272.0,40.0
403526001,2022-01-29T02:03:22,33.68905,-77.15085,49.0,BAHRI TABUK,HZEX,70.0,220.0,32.0
403526001,2022-01-29T00:58:11,33.52577,-77.38305,50.0,BAHRI TABUK,HZEX,70.0,220.0,32.0
414195000,2022-01-29T02:18:41,33.65525,-118.17313,350.0,REN JIAN 8,BVKQ5,70.0,264.0,32.0
414195000,2022-01-29T02:13:52,33.64787,-118.17134,348.0,REN JIAN 8,BVKQ5,70.0,264.0,32.0
538008995,2022-01-29T00:59:11,37.22263,-76.1111,93.0,AM JYOTI,V7A4174,70.0,229.0,32.0
403526001,2022-01-29T02:20:46,33.7336,-77.08835,49.0,BAHRI TABUK,HZEX,70.0,220.0,32.0
538007492,2022-01-29T02:13:12,48.71043,-123.20898,70.0,ELECTRA,V7QO5,70.0,229.0,36.0
244860255,2022-01-29T02:14:10,38.15145,-76.25878,164.0,SYMPHONY STAR,PCSX,70.0,122.0,
218853000,2022-01-29T02:02:17,16.7432,-66.42605,118.0,MSC VIGO,DITL2,74.0,270.0,40.0
371929000,2022-01-29T02:13:15,47.27408,-122.40853,134.0,MSC ELAINE,3EVH7,79.0,340.0,46.0
316036089,2022-01-29T02:14:14,45.76535,-84.02812,130.0,ALGOMA SAULT,VBCD,70.0,226.0,24.0
311000327,2022-01-29T02:19:00,41.28995,-72.90777,96.0,POLAND PEARL,C6BP5,70.0,182.0,
636016672,2022-01-29T02:17:44,40.64304,-74.18751,224.0,K PHOENIX,D5HF8,70.0,299.0,40.0
477914200,2022-01-29T02:17:53,39.47573,-73.70991,0.0,HUANGHAI PIONEER,VRKY5,70.0,166.0,27.0
477832500,2022-01-29T02:02:02,33.75734,-118.21425,0.0,OOCL EGYPT,VRLZ3,70.0,367.0,48.0
636020116,2022-01-29T02:17:18,48.2503,-123.54529,285.0,LILA MUMBAI,D5XT2,70.0,193.0,28.0
373622000,2022-01-29T02:17:16,40.48262,-73.64145,37.0,NACC NEWYORKER,3EKX6,70.0,170.0,27.0
412032000,2022-01-29T02:02:30,37.22663,-76.1212,359.0,WU ZHU HAI,BOCM,70.0,225.0,32.0
311000081,2022-01-29T02:02:18,26.02434,-79.43908,192.0,ELIKON,C6AL6,70.0,190.0,32.0
352892000,2022-01-29T02:20:29,38.92517,-76.4186,511.0,NAVIOS ALEGRIA,H9GP,70.0,225.0,32.0
244693000,2022-01-29T02:18:06,39.26741,-76.58213,25.0,AMERICABORG,PHKT,70.0,143.0,21.0
352044000,2022-01-29T02:21:08,39.24134,-76.56578,143.0,WISDOM ACE,3FGZ8,70.0,199.0,32.0
477143900,2022-01-29T02:21:07,38.05766,-122.21675,93.0,SANTIAGO BASIN,VREO2,70.0,179.0,28.0
311000640,2022-01-29T02:20:14,39.37162,-75.46362,139.0,ANEMOS,C6DC8,70.0,169.0,27.0
636015514,2022-01-29T02:18:37,36.99688,-76.30072,50.0,HYUNDAI HONOUR,D5BF7,71.0,366.0,48.0
316034846,2022-01-29T02:18:40,44.12575,-82.09627,149.0,ALGOMA NIAGARA,CFFO,70.0,226.0,24.0
338295000,2022-01-29T02:23:02,40.60669,-74.20595,7.0,SEALAND PRIDE,WDB9444,70.0,248.0,32.0
255805558,2022-01-29T02:22:00,36.871,-76.34817,347.0,MSC VALENCIA,CQII,70.0,334.0,42.0
366938770,2022-01-29T02:19:44,41.66868,-82.33571,308.0,H LEE WHITE,WZD2465,70.0,214.0,23.0
316034846,2022-01-29T02:15:16,44.13707,-82.1055,149.0,ALGOMA NIAGARA,CFFO,70.0,226.0,24.0
565929000,2022-01-29T02:02:13,30.44181,-91.19965,356.0,THOR ACHIEVER,9V8781,70.0,190.0,32.0
636016649,2022-01-29T02:14:59,33.96756,-119.22139,337.0,SAN ANDRES,A8OK7,70.0,186.0,27.0
577403000,2022-01-29T00:59:40,26.06113,-80.13031,511.0,VI NAIS,YJWJ7,70.0,54.0,12.0
231789000,2022-01-29T02:16:33,43.64759,-70.25665,218.0,LAGARFOSS,OZ2187,79.0,141.0,23.0
368106220,2022-01-29T02:23:37,38.53934,-90.25523,31.0,CHARLIE T,WDK9723,70.0,20.0,10.0
432669000,2022-01-29T00:57:47,46.1536,-123.05178,130.0,HESTIA LEADER,7JDY,70.0,199.0,32.0
368106220,2022-01-29T00:58:07,38.53933,-90.25522,31.0,CHARLIE T,WDK9723,70.0,20.0,10.0
432669000,2022-01-29T00:58:48,46.15122,-123.04772,130.0,HESTIA LEADER,7JDY,70.0,199.0,32.0
371218000,2022-01-29T02:20:51,37.7675,-122.3598,336.0,MSC EVA,3EVM7,72.0,366.0,51.0
538009664,2022-01-29T02:21:04,37.7936,-122.29312,75.0,DRY BEAM NEO,V7A5013,70.0,183.0,31.0
367016340,2022-01-29T02:18:30,47.65985,-122.38087,359.0,YANKEE CLIPPER,WDC3923,70.0,24.0,7.0
477001600,2022-01-29T00:58:06,46.20497,-123.81181,68.0,RENAISSANCE,VRJY3,70.0,229.0,32.0
563092300,2022-01-29T02:17:33,37.50183,-123.80416,153.0,MAJULAH HARBOURFRONT,9V6485,70.0,229.0,32.0
373119000,2022-01-29T02:18:57,40.672,-74.0827,300.0,HELSINKI BRIDGE,3FIW4,70.0,334.0,45.0
563092300,2022-01-29T00:59:23,37.5069,-123.7932,196.0,MAJULAH HARBOURFRONT,9V6485,70.0,229.0,32.0
538002125,2022-01-29T00:59:47,28.79916,-89.41473,337.0,MILETUS,V7UI6,70.0,189.0,32.0
367050160,2022-01-29T02:18:45,46.71196,-92.04466,511.0,BURNS HARBOR,WDC6027,70.0,304.0,32.0
477629200,2022-01-29T00:58:10,38.96525,-75.19463,358.0,CL ZHUANG HE,VRTP9,70.0,199.0,32.0
373622000,2022-01-29T00:59:16,40.48272,-73.64158,38.0,NACC NEWYORKER,3EKX6,70.0,170.0,27.0
311000640,2022-01-29T02:15:34,39.3843,-75.47865,139.0,ANEMOS,C6DC8,70.0,169.0,27.0
368189190,2022-01-29T00:58:37,29.60885,-93.55529,511.0,DUKE,WDM2550,79.0,0.0,0.0
636017171,2022-01-29T02:15:58,38.91617,-76.42016,16.0,MENARO,D5JQ2,70.0,229.0,
538009163,2022-01-29T02:21:28,32.60559,-117.18808,239.0,STH MONTREAL,V7A4398,70.0,200.0,32.0
563091200,2022-01-29T02:20:59,38.02985,-122.14972,265.0,ORIENT PRIMA,9V6462,70.0,225.0,32.0
636020684,2022-01-29T02:18:48,33.74628,-118.27181,207.0,EVER FEAT,5LAF3,70.0,333.0,48.0
636016606,2022-01-29T02:19:56,33.7735,-118.21929,237.0,GOODWOOD,D5GY7,70.0,199.0,32.0
366734000,2022-01-29T02:17:16,33.74404,-118.22669,10.0,CAPE ISABEL,KLHR,70.0,208.0,31.0
671297100,2022-01-29T00:58:57,25.7959,-80.2448,511.0,SANTA MARIA XPRESS,5VIE3,70.0,48.0,10.0
371651000,2022-01-29T02:21:56,40.64581,-74.09712,82.0,TAI SUCCESS,3EUN4,70.0,199.0,32.0
477194600,2022-01-29T02:18:18,33.76102,-118.21423,1.0,COSCO SHIPPING ANDES,VRSA2,71.0,366.0,52.0
316003289,2022-01-29T02:17:23,49.17143,-123.6355,111.0,PRINCESS SUPERIOR,CZ4348,70.0,117.0,20.0
563188000,2022-01-29T00:59:11,20.74921,-65.27434,56.0,STELLA HOPE,9V3596,70.0,292.0,45.0
316001696,2022-01-29T02:22:05,48.45255,-89.17811,511.0,TIM S DOOL,VGPY,70.0,222.0,23.0
538009218,2022-01-29T02:23:38,34.18477,-77.95652,4.0,POSEIDON.GR,V7A4467,70.0,200.0,32.0
255729000,2022-01-29T02:17:25,48.80053,-123.23961,99.0,MPV CLIO,CQIU,70.0,196.0,28.0
366716000,2022-01-29T00:58:46,32.84934,-79.93651,55.0,CAPE DIAMOND,WMHJ,70.0,207.0,29.0
366971330,2022-01-29T02:19:06,41.69315,-83.46205,511.0,EDGAR B SPEER,WDH7562,70.0,306.0,32.0
220129000,2022-01-29T02:21:28,36.87788,-76.34998,347.0,COLUMBINE MAERSK,OUHC2,70.0,346.0,42.0
256930000,2022-01-29T02:16:15,36.85042,-75.67068,356.0,COSCO YANTIAN,9HA4039,70.0,350.0,42.0
367050160,2022-01-29T02:16:24,46.71194,-92.04466,511.0,BURNS HARBOR,WDC6027,70.0,304.0,32.0
372008000,2022-01-29T02:04:06,32.33197,-124.14968,150.0,MSC HEIDI,3EHC4,70.0,331.0,43.0
538009575,2022-01-29T02:17:39,34.30454,-75.91599,221.0,MURCIA CARRIER,V7A4911,70.0,100.0,30.0
371923000,2022-01-29T02:02:16,26.06046,-80.13033,511.0,BAHAMAS EXPRESS,HP5898,70.0,57.0,11.0
229439000,2022-01-29T02:15:17,42.24276,-69.62279,150.0,OCEAN GLSR,9HA5494,70.0,190.0,32.0
636017294,2022-01-29T02:21:47,35.28498,-74.87804,8.0,NEW CENTURY 2,D5KF5,70.0,199.0,32.0
636021252,2022-01-29T00:59:21,48.27807,-125.54863,157.0,MSC BALTIC III,5LDA4,71.0,207.0,30.0
548986000,2022-01-29T02:18:51,37.7876,-122.34768,326.0,CANADIAN BULKER,DUKJ,70.0,180.0,30.0
316001836,2022-01-29T02:22:30,42.89218,-79.24765,9.0,CSL TADOUSSAC,VDWB,70.0,222.0,23.0
210367000,2022-01-29T02:22:32,33.76005,-118.27617,216.0,CONTSHIP PEP,5BYA5,79.0,139.0,23.0
636017294,2022-01-29T02:22:54,35.29101,-74.87658,10.0,NEW CENTURY 2,D5KF5,70.0,199.0,32.0
308599000,2022-01-29T00:59:36,19.27397,-66.93348,316.0,TALIA,C6VJ6,70.0,199.0,32.0
356108000,2022-01-29T00:59:50,29.94072,-89.99651,354.0,CATHAY MORSKI,3FHE7,70.0,180.0,30.0
220263000,2022-01-29T02:20:20,36.74192,-75.52478,357.0,ALBERT MAERSK,OUOW2,70.0,352.0,42.0
355534000,2022-01-29T02:20:21,38.32844,-74.45916,312.0,AMIS BRAVE,3FCV2,70.0,200.0,32.0
538009564,2022-01-29T02:20:26,34.14784,-119.20674,90.0,DEL MONTE HARVESTER,V7A4894,70.0,192.0,30.0
244693000,2022-01-29T02:21:07,39.26743,-76.58213,25.0,AMERICABORG,PHKT,70.0,143.0,21.0
538008756,2022-01-29T02:16:22,36.59967,-123.30773,41.0,SYNERGY ANTWERP,V7A2726,71.0,260.0,32.0
477914200,2022-01-29T02:24:43,39.49396,-73.71078,0.0,HUANGHAI PIONEER,VRKY5,70.0,166.0,27.0
538008756,2022-01-29T02:24:21,36.60755,-123.30954,299.0,SYNERGY ANTWERP,V7A2726,71.0,260.0,32.0
244860255,2022-01-29T02:25:51,38.11047,-76.24627,166.0,SYMPHONY STAR,PCSX,70.0,122.0,
636015019,2022-01-29T02:25:57,37.30504,-75.1013,115.0,EXPRESS ROME,A8YC2,70.0,349.0,45.0
636092247,2022-01-29T02:19:34,28.75353,-117.40245,78.0,MSC TARANTO,A8ZE4,71.0,366.0,51.0
636092995,2022-01-29T02:20:12,36.49965,-75.1604,335.0,ARTEMIS,A8OP7,70.0,209.0,30.0
311039000,2022-01-29T02:03:21,39.27036,-124.95127,313.0,CRYSTAL RAY,C6RI2,70.0,199.0,32.0
636013144,2022-01-29T02:03:16,40.48543,-73.67797,28.0,ZIM SHEKOU,A8KX2,70.0,260.0,32.0
636018225,2022-01-29T02:03:38,37.75784,-122.35431,340.0,NYK THEMIS,D5OS6,70.0,304.0,40.0
215869000,2022-01-29T02:17:27,37.56044,-123.90341,3.0,SEASTAR VALIANT,9HA5342,79.0,180.0,30.0
563070700,2022-01-29T02:20:19,38.94703,-76.4051,20.0,ULTRA DEDICATION,9V8567,70.0,199.0,32.0
248089000,2022-01-29T23:59:58,29.91234,-117.43582,56.0,CAPE SOUNIO,9HA4509,70.0,330.0,48.0
538002808,2022-01-29T02:21:43,40.68618,-74.13812,34.0,GENCO WARRIOR,V7LU3,70.0,189.0,32.0
636018541,2022-01-29T02:25:57,33.73184,-118.25729,250.0,CMA CGM MISSISSIPPI,D5QE3,70.0,300.0,48.0
636018560,2022-01-29T02:21:13,37.79645,-122.3171,107.0,SEALAND GUAYAQUIL,A8QP3,70.0,209.0,30.0
232012746,2022-01-29T02:18:31,37.20126,-76.08945,355.0,LIVIA ROSE,MCHI3,70.0,229.0,32.0
538007449,2022-01-29T00:59:32,37.24161,-76.11698,59.0,GREENWICH EAGLE,V7OH3,70.0,200.0,32.0
368305000,2022-01-29T02:22:18,33.69718,-118.19161,192.0,MANULANI,WECH,70.0,217.0,32.0
257087080,2022-01-29T00:59:37,37.21867,-76.12947,56.0,ORION,LAIS8,70.0,189.0,32.0
477746400,2022-01-29T00:59:51,46.0991,-122.93952,109.0,GH GLORY,VRHU3,70.0,225.0,32.0
311039000,2022-01-29T02:22:57,39.33474,-125.03962,312.0,CRYSTAL RAY,C6RI2,70.0,199.0,32.0
257087080,2022-01-29T02:20:37,37.21813,-76.12788,1.0,ORION,LAIS8,70.0,189.0,32.0
248089000,2022-01-29T02:22:17,29.91306,-117.43619,55.0,CAPE SOUNIO,9HA4509,70.0,330.0,48.0
538003274,2022-01-29T02:16:51,30.49133,-118.43983,58.0,MOL DELIGHT,V7PR9,70.0,260.0,32.0
232012746,2022-01-29T02:21:30,37.2013,-76.08945,359.0,LIVIA ROSE,MCHI3,70.0,229.0,32.0
538007449,2022-01-29T02:14:32,37.24088,-76.11522,4.0,GREENWICH EAGLE,V7OH3,70.0,200.0,32.0
636015629,2022-01-29T02:16:22,33.71171,-118.21038,90.0,WARNOW VENUS,D5BY2,70.0,179.0,28.0
